,Player_Name,Country,Overs,Maidens,Runs,Wickets,Economy,Inns,Opposition,Ground,Start_Date
23035,N Zimonjic,SRB,4.0,0,22,0,5.5,1,Croatia,Szodliget,31 Aug 2025
23036,A Awasthi,CRT,1.3,0,22,0,14.66,2,Serbia,Szodliget,31 Aug 2025
23037,Mustafizur Rahman,BAN,4.0,0,22,0,5.5,1,Hong Kong,Abu Dhabi,11 Sep 2025
23038,M Theekshana,SL,4.0,0,22,0,5.5,1,Hong Kong,Dubai (DICS),15 Sep 2025
23039,KIC Asalanka,SL,3.0,0,22,0,7.33,1,Hong Kong,Dubai (DICS),15 Sep 2025
23040,SZ Vayani,MWI,4.0,0,22,0,5.5,2,Nigeria,Harare,26 Sep 2025
23041,K Piet,BOT,2.0,0,22,0,11,1,Nigeria,Harare,2 Oct 2025
23042,Mohammad Saifuddin,BAN,4.0,0,22,0,5.5,1,Afghanistan,Sharjah,3 Oct 2025
23043,T Tshose,BOT,4.0,0,22,0,5.5,1,Malawi,Harare,4 Oct 2025
23044,B Ito-Davis,JPN,3.0,0,22,0,7.33,2,Samoa,Al Amerat,12 Oct 2025
23045,MP Kuhnemann,AUS,2.0,0,22,0,11,1,India,Canberra,29 Oct 2025
23046,Safvan Patel,PAN,3.0,0,22,0,7.33,1,Brazil,Itaguai,31 Oct 2025
23047,D Ferreira,SA,3.1,0,22,0,6.94,2,Pakistan,Lahore,31 Oct 2025
23048,N Zimonjic,SRB,1.0,0,22,0,22,1,Bulgaria,Episkopi,1 Nov 2025
23049,J Dowling,BUL,3.0,0,22,0,7.33,2,Cyprus,Episkopi,3 Nov 2025
23050,MG Bracewell,NZ,2.0,0,22,0,11,2,West Indies,Auckland,6 Nov 2025
23051,Abdul Majid,BHR,3.0,0,22,0,7.33,1,Indonesia,Bali,21 Nov 2025
23052,C Campher,IRE,2.0,0,22,0,11,2,Bangladesh,Chattogram,27 Nov 2025
23053,H Fennell,Arg,4.0,0,22,0,5.5,1,Brazil,Buenos Aires,28 Nov 2025
23054,M Theekshana,SL,4.0,0,22,0,5.5,2,Pakistan,Rawalpindi,29 Nov 2025
23055,LG Moras,BRA,4.0,0,22,0,5.5,1,Argentina,Buenos Aires,30 Nov 2025
23056,Asif Shaikh,BHR,4.0,0,22,0,5.5,2,Bhutan,Gelephu,11 Dec 2025
23057,Namgay Thinley,BHU,4.0,0,22,0,5.5,2,Bahrain,Gelephu,13 Dec 2025
23058,Virandeep Singh,MAS,4.0,0,22,0,5.5,1,Singapore,Bangkok,13 Dec 2025
23059,Abrar Ahmed,PAK,2.0,0,22,0,11,1,Sri Lanka,Dambulla,11 Jan 2026
23060,DM de Silva,SL,2.0,0,22,0,11,2,Pakistan,Dambulla,11 Jan 2026
23061,Mujeeb Ur Rahman,AFG,4.0,0,22,0,5.5,1,West Indies,Dubai (DICS),22 Jan 2026
23062,C Connolly,AUS,3.0,0,22,0,7.33,1,Pakistan,Lahore,29 Jan 2026
23063,JC Archer,ENG,3.0,0,22,0,7.33,1,Sri Lanka,Pallekele,30 Jan 2026
23064,D Parashar,UAE,2.0,0,22,0,11,1,Ireland,Dubai (DICS),31 Jan 2026
23065,RE van der Merwe,NED,2.0,0,22,0,11,1,Namibia,Delhi,10 Feb 2026
23066,M Heingo,NAM,2.0,0,22,0,11,2,Netherlands,Delhi,10 Feb 2026
23067,XC Bartlett,AUS,2.0,0,22,0,11,2,Ireland,Colombo (RPS),11 Feb 2026
23068,Muhammad Asim,QAT,2.0,0,22,0,11,2,Bahrain,Doha,13 Feb 2026
23069,XC Bartlett,AUS,2.0,0,22,0,11,2,Sri Lanka,Pallekele,16 Feb 2026
23070,Arshdeep Singh,IND,3.0,0,22,0,7.33,2,Netherlands,Ahmedabad,18 Feb 2026
23071,Abdollah Ahmadzai,AFG,3.0,0,22,0,7.33,2,Canada,Chennai,19 Feb 2026
23072,MADI Hemantha,SL,2.0,0,22,0,11,1,New Zealand,Colombo (RPS),25 Feb 2026
23073,R Shepherd,WI,2.0,0,22,0,11,2,South Africa,Ahmedabad,26 Feb 2026
23074,T Jamtsho,BHU,2.0,0,22,0,11,1,Japan,Bangkok,27 Feb 2026
23075,MW Forde,WI,3.0,0,22,0,7.33,2,India,Eden Gardens,1 Mar 2026
23076,L Ngidi,SA,2.0,0,22,0,11,2,New Zealand,Eden Gardens,4 Mar 2026
23077,S Dube,IND,1.0,0,22,0,22,2,England,Wankhede,5 Mar 2026
23078,Muhammad Salman,BHR,4.0,0,22,0,5.5,1,Malaysia,Kuala Lumpur,7 Mar 2026
23079,J Matharu,CAN,2.0,0,23,0,11.5,2,Oman,Al Amerat,19 Feb 2022
23080,DK Mathias,BHR,3.0,0,23,0,7.66,2,U.A.E.,Al Amerat,21 Feb 2022
23081,Riazat Ali Shah,UGA,2.0,0,23,0,11.5,2,Namibia,Windhoek,8 Apr 2022
23082,D Muhumuza,UGA,3.0,0,23,0,7.66,2,Namibia,Windhoek,8 Apr 2022
23083,Sandeep Goud,BHM,2.0,0,23,0,11.5,1,Cayman,George Town,17 Apr 2022
23084,Vinay Ravi,NOR,4.0,0,23,0,5.75,2,Guernsey,Almeria,29 Apr 2022
23085,Ahmadullah Shinwari,NOR,4.0,0,23,0,5.75,2,Guernsey,Almeria,30 Apr 2022
23086,Zahir Mohammed,HUN,1.0,0,23,0,23,1,Malta,Marsa,10 May 2022
23087,S Bodha,GIBR,2.0,0,23,0,11.5,1,Czech Rep.,Marsa,11 May 2022
23088,S Wickramasekara,CZK-R,2.0,0,23,0,11.5,2,Bulgaria,Marsa,12 May 2022
23089,M Whelan,GIBR,1.0,0,23,0,23,2,Bulgaria,Marsa,13 May 2022
23090,Ahsan Khan,BUL,2.0,0,23,0,11.5,2,Romania,Marsa,13 May 2022
23091,J Albin,BUL,2.0,0,23,0,11.5,1,Gibraltar,Marsa,15 May 2022
23092,A Ashokan,CZK-R,2.0,0,23,0,11.5,2,Hungary,Marsa,15 May 2022
23093,TL Chivanga,ZIM,2.0,0,23,0,11.5,2,Namibia,Bulawayo,17 May 2022
23094,LM Jongwe,ZIM,2.0,0,23,0,11.5,1,Namibia,Bulawayo,21 May 2022
23095,Akramullah Malikzada,HUN,1.0,0,23,0,23,1,Austria,Lower Austria,5 Jun 2022
23096,Hamid Mahmood,SWE,4.0,0,23,0,5.75,1,Germany,Krefeld,11 Jun 2022
23097,Sikandar Raza,ZIM,3.0,0,23,0,7.66,1,Afghanistan,Harare,12 Jun 2022
23098,A Nortje,SA,2.0,0,23,0,11.5,1,India,Visakhapatnam,14 Jun 2022
23099,Fahim Bhatti,BEL,3.0,0,23,0,7.66,2,Denmark,Waterloo,1 Jul 2022
23100,T Wangchuk,BHU,2.0,0,23,0,11.5,1,Malaysia,Bangi,3 Jul 2022
23101,AR Puri,SGP,1.0,0,23,0,23,2,P.N.G.,Singapore,3 Jul 2022
23102,VP Thamotharam,MLT,2.0,0,23,0,11.5,1,Gibraltar,Waterloo,3 Jul 2022
23103,HR Walsh,WI,4.0,0,23,0,5.75,2,Bangladesh,Roseau,3 Jul 2022
23104,AR Patel,IND,2.0,0,23,0,11.5,2,England,Southampton,7 Jul 2022
23105,A Nanda,LUX,3.0,0,23,0,7.66,2,Austria,Vinor,8 Jul 2022
23106,KC D'Souza,BUL,4.0,0,23,0,5.75,2,Serbia,Belgrade,9 Jul 2022
23107,MM Ali,ENG,2.0,0,23,0,11.5,1,India,Birmingham,9 Jul 2022
23108,LS Livingstone,ENG,2.0,0,23,0,11.5,1,India,Birmingham,9 Jul 2022
23109,TK Lal,CZK-R,4.0,0,23,0,5.75,1,Austria,Vinor,10 Jul 2022
23110,EJB Miles,JER,3.0,0,23,0,7.66,2,U.S.A.,Bulawayo,11 Jul 2022
23111,CW Perchard,JER,3.0,0,23,0,7.66,2,U.S.A.,Bulawayo,11 Jul 2022
23112,Gurpratap Singh,CYP,2.0,0,23,0,11.5,2,Isle of Man,Kerava,12 Jul 2022
23113,SR Taylor,USA,4.0,0,23,0,5.75,1,Zimbabwe,Bulawayo,14 Jul 2022
23114,N Vanua,PNG,2.0,0,23,0,11.5,1,Zimbabwe,Bulawayo,15 Jul 2022
23115,Vinay Ravi,NOR,4.0,0,23,0,5.75,1,Estonia,Kerava,24 Jul 2022
23116,MWR Stokes,GUE,4.0,0,23,0,5.75,2,Luxembourg,Kerava,25 Jul 2022
23117,Aqib Iqbal,AUT,4.0,0,23,0,5.75,1,Guernsey,Vantaa,27 Jul 2022
23118,Elias Hasan,EST,4.0,0,23,0,5.75,1,Czech Rep.,Vantaa,28 Jul 2022
23119,LH Ferguson,NZ,4.0,0,23,0,5.75,2,Netherlands,The Hague,4 Aug 2022
23120,ED Silva,KUW,2.0,0,23,0,11.5,1,U.A.E.,Al Amerat,21 Aug 2022
23121,E Otieno,KENYA,2.2,0,23,0,9.85,2,Nepal,Nairobi (Gym),25 Aug 2022
23122,NM Odhiambo,KENYA,2.0,0,23,0,11.5,2,Nepal,Nairobi (Gym),25 Aug 2022
23123,SO Ngoche,KENYA,4.0,0,23,0,5.75,2,Nepal,Nairobi (Gym),28 Aug 2022
23124,Sompal Kami,NEP,4.0,0,23,0,5.75,1,Kenya,Nairobi (Gym),29 Aug 2022
23125,Mohammad Nabi,AFG,3.0,0,23,0,7.66,1,Bangladesh,Sharjah,30 Aug 2022
23126,PW Hasaranga,SL,4.0,0,23,0,5.75,1,Afghanistan,Sharjah,3 Sep 2022
23127,C Dickson,COK,4.0,0,23,0,5.75,1,Vanuatu,Port vila,11 Sep 2022
23128,D Wotu,VAN,3.0,0,23,0,7.66,2,Cook Islands,Port vila,11 Sep 2022
23129,M Mooketsi,BOT,4.0,0,23,0,5.75,2,Uganda,Benoni,15 Sep 2022
23130,SDJJ Dima,MOZ,3.0,0,23,0,7.66,1,Ghana,Benoni,16 Sep 2022
23131,HH Pandya,IND,3.0,0,23,0,7.66,1,Australia,Hyderabad,25 Sep 2022
23132,Iftikhar Ahmed,PAK,4.0,0,23,0,5.75,2,England,Karachi,25 Sep 2022
23133,Shakib Al Hasan,BAN,3.0,0,23,0,7.66,2,New Zealand,Christchurch,9 Oct 2022
23134,OF Smith,WI,2.0,0,23,0,11.5,2,Ireland,Hobart,21 Oct 2022
23135,JO Holder,WI,4.0,0,23,0,5.75,2,Ireland,Hobart,21 Oct 2022
23136,SM Sharif,SCOT,2.3,0,23,0,9.2,2,Zimbabwe,Hobart,21 Oct 2022
23137,R Ashwin,IND,3.0,0,23,0,7.66,1,Pakistan,Melbourne,23 Oct 2022
23138,TL Chatara,ZIM,1.0,0,23,0,23,2,South Africa,Hobart,24 Oct 2022
23139,Waleed Rana,ITA,2.0,0,23,0,11.5,2,Germany,Almeria,4 Nov 2022
23140,LV van Beek,NED,3.0,0,23,0,7.66,2,South Africa,Adelaide,6 Nov 2022
23141,Imran Khan,BHR,3.0,0,23,0,7.66,2,Saudi Arabia,Al Amerat,16 Nov 2022
23142,S Kamate,Mali,2.0,0,23,0,11.5,1,Lesotho,Kigali,17 Nov 2022
23143,Sarfaraz Ali,BHR,3.0,0,23,0,7.66,1,Canada,Al Amerat,17 Nov 2022
23144,Saad Bin Zafar,CAN,2.0,0,23,0,11.5,2,Bahrain,Al Amerat,17 Nov 2022
23145,Kaleemullah,OMA,2.0,0,23,0,11.5,2,Bahrain,Al Amerat,19 Nov 2022
23146,T Shanmugam,SEY,4.0,0,23,0,5.75,2,Lesotho,Kigali,20 Nov 2022
23147,N Dutta,CAN,2.0,0,23,0,11.5,1,Oman,Al Amerat,20 Nov 2022
23148,G Bakiweyem,GHA,4.0,0,23,0,5.75,2,Mozambique,Kigali,2 Dec 2022
23149,HA Chohan,TAN,2.0,0,23,0,11.5,1,Mozambique,Rwanda,5 Dec 2022
23150,GE Ngegba,SLE,3.0,0,23,0,7.66,1,Ghana,Kigali,5 Dec 2022
23151,Andre Jarju,GMB,2.0,0,23,0,11.5,2,Tanzania,Rwanda,6 Dec 2022
23152,A Conteh,GMB,4.0,0,23,0,5.75,1,Ghana,Rwanda,8 Dec 2022
23153,RD Atangana,CAM,4.0,0,23,0,5.75,1,Gambia,Kigali,9 Dec 2022
23154,P Useni,NGA,4.0,0,23,0,5.75,1,Ghana,Rwanda,9 Dec 2022
23155,O Harvey,GHA,2.0,0,23,0,11.5,2,Nigeria,Rwanda,9 Dec 2022
23156,YM Nkanya,TAN,3.0,0,23,0,7.66,1,Rwanda,Rwanda,13 Dec 2022
23157,C Kyewuta,UGA,2.0,0,23,0,11.5,2,Tanzania,Rwanda,22 Dec 2022
23158,Muhammad Tanveer,QAT,2.0,0,23,0,11.5,1,Singapore,Bangi,23 Dec 2022
23159,SC Williams,ZIM,3.0,0,23,0,7.66,1,Ireland,Harare,12 Jan 2023
23160,BM Tickner,NZ,2.0,0,23,0,11.5,2,India,Ranchi,27 Jan 2023
23161,Naveen-ul-Haq,AFG,2.0,0,23,0,11.5,2,U.A.E.,Abu Dhabi,18 Feb 2023
23162,Karim Janat,AFG,3.0,0,23,0,7.66,1,U.A.E.,Abu Dhabi,19 Feb 2023
23163,C Rumistrzewicz,ESP,3.0,0,23,0,7.66,1,Isle of Man,Cartagena,26 Feb 2023
23164,JA Burrows,IOM,2.0,0,23,0,11.5,2,Spain,Cartagena,26 Feb 2023
23165,E Walker,IOM,1.0,0,23,0,23,2,Spain,Cartagena,26 Feb 2023
23166,JE Scott,BHM,3.0,0,23,0,7.66,1,Cayman,Buenos Aires,28 Feb 2023
23167,M Taylor,BHM,2.0,0,23,0,11.5,2,Bermuda,Buenos Aires,4 Mar 2023
23168,L Bruce,GIBR,3.0,0,23,0,7.66,2,Portugal,Albergaria,11 Apr 2023
23169,Faheem Ashraf,PAK,2.0,0,23,0,11.5,2,New Zealand,Lahore,15 Apr 2023
23170,KDA Lukies,PHI,4.0,0,23,0,5.75,1,Singapore,Phnom Penh,3 May 2023
23171,Fazil Rahman,MLT,4.0,0,23,0,5.75,1,Gibraltar,Gibraltar,5 May 2023
23172,OD Hald,DEN,2.0,0,23,0,11.5,1,Norway,Brondby,18 May 2023
23173,M Shahbaz Butt,NOR,2.0,0,23,0,11.5,2,Denmark,Brondby,18 May 2023
23174,M Brasier,FIN,2.0,0,23,0,11.5,1,Norway,Glostrup,19 May 2023
23175,F Damiao Couana,MOZ,3.0,0,23,0,7.66,1,Eswatini,Benoni,30 May 2023
23176,FA Cossa,MOZ,3.0,0,23,0,7.66,1,Eswatini,Benoni,30 May 2023
23177,Shahid Afridi,GER,3.0,0,23,0,7.66,2,Belgium,Krefeld,9 Jun 2023
23178,E Rukiriza,RWN,3.0,0,23,0,7.66,1,Botswana,Nairobi (Gym),10 Jun 2023
23179,Sheraz Sheikh,BEL,2.0,0,23,0,11.5,2,Germany,Krefeld,11 Jun 2023
23180,Muhammed Turkmen,TKY,3.0,0,23,0,7.66,1,Serbia,Sofia,23 Jun 2023
23181,AA Gajic,SRB,4.0,0,23,0,5.75,1,Bulgaria,Sofia,23 Jun 2023
23182,P Mishra,BUL,4.0,0,23,0,5.75,2,Serbia,Sofia,23 Jun 2023
23183,MJ Ansell,IOM,4.0,0,23,0,5.75,1,Austria,Castletown,9 Jul 2023
23184,Jaweed Sadran,AUT,3.4,0,23,0,6.27,2,Isle of Man,Castletown,9 Jul 2023
23185,S Vashisht,ROM,3.0,0,23,0,7.66,2,Switzerland,Marsa,13 Jul 2023
23186,K Fletcher,SUI,3.0,0,23,0,7.66,1,Malta,Marsa,16 Jul 2023
23187,CJPF Kalugamage,ITA,3.0,0,23,0,7.66,1,Ireland,Edinburgh (Golden),20 Jul 2023
23188,Obed Yosef,VAN,2.0,0,23,0,11.5,1,Japan,Port Moresby,23 Jul 2023
23189,S Ravichandran,JPN,4.0,0,23,0,5.75,2,Vanuatu,Port Moresby,23 Jul 2023
23190,ASF Sirah,PHI,2.0,0,23,0,11.5,1,P.N.G.,Port Moresby,23 Jul 2023
23191,PK Matautaava,VAN,3.0,0,23,0,7.66,2,Philippines,Port Moresby,25 Jul 2023
23192,A Mansale,VAN,3.0,0,23,0,7.66,2,Philippines,Port Moresby,25 Jul 2023
23193,GK Berg,ITA,3.0,0,23,0,7.66,1,Germany,Edinburgh,28 Jul 2023
23194,P Kumbhare,JPN,2.0,0,23,0,11.5,2,P.N.G.,Port Moresby,29 Jul 2023
23195,R Drake,JPN,2.0,0,23,0,11.5,2,P.N.G.,Port Moresby,29 Jul 2023
23196,Fanyan Mughal,MLT,2.0,0,23,0,11.5,2,Romania,Ilfov County,20 Aug 2023
23197,SM Curran,ENG,3.0,0,23,0,7.66,1,New Zealand,Chester-le-Street,30 Aug 2023
23198,E Kubwimana,RWN,2.0,0,23,0,11.5,2,Uganda,Rwanda,31 Aug 2023
23199,K Irakoze,RWN,4.0,0,23,0,5.75,1,Tanzania,Rwanda,31 Aug 2023
23200,AF Milne,NZ,4.0,0,23,0,5.75,1,England,Manchester,1 Sep 2023
23201,MM Ali,ENG,2.2,0,23,0,9.85,2,New Zealand,Nottingham,5 Sep 2023
23202,Muhammad Murad,QAT,3.0,0,23,0,7.66,2,Bahrain,Doha,15 Sep 2023
23203,Imran Anwar,BHR,2.0,0,23,0,11.5,2,Kuwait,Doha,16 Sep 2023
23204,Aayan Afzal Khan,UAE,4.0,0,23,0,5.75,1,Saudi Arabia,Doha,17 Sep 2023
23205,Kashif Abbas,KSA,4.0,0,23,0,5.75,2,U.A.E.,Doha,17 Sep 2023
23206,Shiraz Khan,KUW,3.0,0,23,0,7.66,1,U.A.E.,Doha,19 Sep 2023
23207,Abdul Majid,BHR,4.0,0,23,0,5.75,2,Oman,Doha,19 Sep 2023
23208,Aayan Afzal Khan,UAE,2.2,0,23,0,9.85,2,Oman,Doha,23 Sep 2023
23209,Mohamed Shafeeq,KUW,4.0,0,23,0,5.75,1,Qatar,Doha,28 Sep 2023
23210,Luqman Butt,CAM,0.5,0,23,0,27.6,2,Hong Kong,Hangzhou,29 Sep 2023
23211,Sarawut Maliwan,THA,1.0,0,23,0,23,1,Malaysia,Hangzhou,2 Oct 2023
23212,Karan KC,NEP,2.0,0,23,0,11.5,1,India,Hangzhou,3 Oct 2023
23213,Arshad Iqbal,PAK,3.0,0,23,0,7.66,2,Hong Kong,Hangzhou,3 Oct 2023
23214,Mohammed Irshad,QAT,1.0,0,23,0,23,2,Saudi Arabia,Doha,4 Oct 2023
23215,Washington Sundar,IND,3.0,0,23,0,7.66,1,Afghanistan,Hangzhou,7 Oct 2023
23216,K Irakoze,RWN,4.0,0,23,0,5.75,1,Nigeria,Lagos,15 Oct 2023
23217,Akif Raja,UAE,4.0,0,23,0,5.75,1,Hong Kong,Mulpani,22 Oct 2023
23218,B Shikongo,NAM,2.0,0,23,0,11.5,2,Zimbabwe,Windhoek,25 Oct 2023
23219,Aizaz Khan,HKG,2.0,0,23,0,11.5,1,U.A.E.,Mulpani,2 Nov 2023
23220,IK Gamantika,INA,2.0,0,23,0,11.5,2,Cambodia,Bali,21 Nov 2023
23221,IKEG Artawan,INA,2.0,0,23,0,11.5,2,Cambodia,Bali,21 Nov 2023
23222,DJ Hawoe,INA,4.0,0,23,0,5.75,2,Cambodia,Bali,22 Nov 2023
23223,SA Jumbe,TAN,2.0,0,23,0,11.5,2,Zimbabwe,Windhoek,23 Nov 2023
23224,Bilal Hassun,UGA,3.0,0,23,0,7.66,2,Namibia,Windhoek,24 Nov 2023
23225,R Baaleri,GHA,3.0,0,23,0,7.66,1,Botswana,Benoni,11 Dec 2023
23226,O Harvey,GHA,4.0,0,23,0,5.75,1,Botswana,Benoni,11 Dec 2023
23227,SM Curran,ENG,2.1,0,23,0,10.61,2,West Indies,Bridgetown,12 Dec 2023
23228,Muhammad Nadir,RWN,3.0,0,23,0,7.66,2,Mozambique,Benoni,17 Dec 2023
23229,SE Rutherford,WI,1.0,0,23,0,23,1,England,Tarouba,19 Dec 2023
23230,Washington Sundar,IND,3.0,0,23,0,7.66,1,Afghanistan,Indore,14 Jan 2024
23231,MJ Santner,NZ,4.0,0,23,0,5.75,1,Pakistan,Christchurch,19 Jan 2024
23232,C Pengkumta,THA,4.0,0,23,0,5.75,1,Singapore,Bangkok,4 Feb 2024
23233,GA Priandana,INA,2.0,0,23,0,11.5,1,Saudi Arabia,Bangkok,5 Feb 2024
23234,T Jamtsho,BHU,2.3,0,23,0,9.2,2,Maldives,Bangkok,13 Feb 2024
23235,M Taniyama,JPN,2.0,0,23,0,11.5,2,Hong Kong,Mong Kok,14 Feb 2024
23236,I Takahashi,JPN,2.0,0,23,0,11.5,2,Hong Kong,Mong Kok,14 Feb 2024
23237,Mohamed Ishmath,MDV,4.0,0,23,0,5.75,2,Bhutan,Bangkok,16 Feb 2024
23238,Aqib Ilyas,OMA,2.0,0,23,0,11.5,1,P.N.G.,Al Amerat,6 Mar 2024
23239,Shakeel Ahmed,OMA,2.0,0,23,0,11.5,2,P.N.G.,Al Amerat,7 Mar 2024
23240,Mohammad Nadeem,OMA,2.0,0,23,0,11.5,2,P.N.G.,Al Amerat,7 Mar 2024
23241,JWW Gardner,PNG,3.0,0,23,0,7.66,1,Nepal,Mong Kok,12 Mar 2024
23242,RR Patel,KENYA,2.0,0,23,0,11.5,1,Uganda,Accra,17 Mar 2024
23243,Naveen-ul-Haq,AFG,4.0,0,23,0,5.75,2,Ireland,Sharjah,17 Mar 2024
23244,LJ Leokaoke,LES,3.0,0,23,0,7.66,1,Eswatini,Malkerns,30 Mar 2024
23245,Akif Raja,UAE,1.0,0,23,0,23,1,Kuwait,Al Amerat,12 Apr 2024
23246,MNM Aslam,KUW,4.0,0,23,0,5.75,1,Cambodia,Al Amerat,13 Apr 2024
23247,Harmeet Singh,USA,4.0,0,23,0,5.75,1,Canada,Prairie View,13 Apr 2024
23248,Sompal Kami,NEP,3.0,0,23,0,7.66,1,Hong Kong,Al Amerat,15 Apr 2024
23249,Aayan Afzal Khan,UAE,3.0,0,23,0,7.66,2,Oman,Al Amerat,15 Apr 2024
23250,Fayyaz Butt,OMA,2.0,0,23,0,11.5,1,U.A.E.,Al Amerat,21 Apr 2024
23251,PR Surve,INA,3.0,0,23,0,7.66,1,Thailand,Bali,1 May 2024
23252,Gaurav Tiwari,INA,4.0,0,23,0,5.75,1,Thailand,Bali,5 May 2024
23253,VP Thamotharam,MLT,4.0,0,23,0,5.75,1,France,Dreux,9 May 2024
23254,Tanzim Hasan Sakib,BAN,4.0,0,23,0,5.75,1,U.S.A.,Prairie View,23 May 2024
23255,Adnan Razzaq,BEL,2.0,0,23,0,11.5,2,Austria,Lower Austria,25 May 2024
23256,Aqib Iqbal,AUT,4.0,0,23,0,5.75,2,Belgium,Lower Austria,26 May 2024
23257,VJ Kingma,NED,4.0,0,23,0,5.75,1,Nepal,Dallas,4 Jun 2024
23258,M Dale-Bradley,GUE,3.0,0,23,0,7.66,2,Belgium,Waterloo,8 Jun 2024
23259,Shakeel Ahmed,OMA,2.0,0,23,0,11.5,2,Scotland,North Sound,9 Jun 2024
23260,Saad Bin Zafar,CAN,4.0,0,23,0,5.75,2,Pakistan,New York,11 Jun 2024
23261,Ilyas Ataullah,TKY,2.0,0,23,0,11.5,1,Luxembourg,Spinaceto,12 Jun 2024
23262,Sheikh Rasik,HUN,4.0,0,23,0,5.75,1,Israel,Rome,12 Jun 2024
23263,Amandeep Singh,POR,4.0,0,23,0,5.75,2,Israel,Spinaceto,13 Jun 2024
23264,K Vislapuu,EST,2.0,0,23,0,11.5,1,Cyprus,Episkopi,18 Jun 2024
23265,P Gheewala,EST,2.0,0,23,0,11.5,2,Cyprus,Episkopi,19 Jun 2024
23266,Azmatullah Omarzai,AFG,2.0,0,23,0,11.5,1,India,Bridgetown,20 Jun 2024
23267,Mustafizur Rahman,BAN,2.0,0,23,0,11.5,2,Australia,North Sound,20 Jun 2024
23268,RJW Topley,ENG,4.0,0,23,0,5.75,1,South Africa,Gros Islet,21 Jun 2024
23269,V Zimonjic,SRB,4.0,0,23,0,5.75,1,Slovenia,Ljubljana,29 Jun 2024
23270,SZ Vayani,MWI,2.0,0,23,0,11.5,2,Kenya,Nairobi,1 Jul 2024
23271,I Ntirenganya,RWN,4.0,0,23,0,5.75,1,Malawi,Nairobi,2 Jul 2024
23272,Sami Sohail,MWI,1.0,0,23,0,23,1,Rwanda,Nairobi,6 Jul 2024
23273,Ahmadullah Shinwari,NOR,2.0,0,23,0,11.5,2,Sweden,Krefeld,8 Jul 2024
23274,Abhishek Sharma,IND,2.0,0,23,0,11.5,2,Zimbabwe,Harare,10 Jul 2024
23275,Taher Muhammad,SVN,4.0,0,23,0,5.75,1,Gibraltar,Krefeld,10 Jul 2024
23276,BA Pai,GIBR,4.0,0,23,0,5.75,2,Slovenia,Krefeld,10 Jul 2024
23277,S Bodha,GIBR,2.0,0,23,0,11.5,1,Norway,Krefeld,13 Jul 2024
23278,TL Chatara,ZIM,2.0,0,23,0,11.5,2,India,Harare,13 Jul 2024
23279,Ravi Bishnoi,IND,3.0,0,23,0,7.66,2,Zimbabwe,Harare,14 Jul 2024
23280,C Dickson,COK,2.0,0,23,0,11.5,1,Vanuatu,Apia (No 2),17 Aug 2024
23281,MB Tambe,FIN,3.0,0,23,0,7.66,2,Estonia,Castel,22 Aug 2024
23282,TS Waqavakatoga,Fiji,2.0,0,23,0,11.5,1,Vanuatu,Apia (No 2),23 Aug 2024
23283,M Gogev,BUL,4.0,0,23,0,5.75,1,Malta,Castel,25 Aug 2024
23284,RL Chase,WI,1.0,0,23,0,23,2,South Africa,Tarouba,25 Aug 2024
23285,Samader Shadab,GRC,2.0,0,23,0,11.5,1,Czech Rep.,Castel,27 Aug 2024
23286,G Motie,WI,2.0,0,23,0,11.5,1,South Africa,Tarouba,27 Aug 2024
23287,B McMullen,SCOT,3.0,0,23,0,7.66,2,Australia,Edinburgh,7 Sep 2024
23288,AM Hardie,AUS,2.0,0,23,0,11.5,2,England,Cardiff,13 Sep 2024
23289,L Monanthane,LES,3.0,0,23,0,7.66,1,Malawi,Dar-es-Salaam,21 Sep 2024
23290,Gaurav Tiwari,INA,2.0,0,23,0,11.5,1,Japan,Incheon,1 Oct 2024
23291,S Maduranga,SKOR,3.0,0,23,0,7.66,1,Philippines,Incheon,1 Oct 2024
23292,S Pitabeddara,SKOR,2.0,0,23,0,11.5,1,Philippines,Incheon,5 Oct 2024
23293,PS Bais,Mex,4.0,0,23,0,5.75,1,Brazil,Seropedica,12 Oct 2024
23294,S Hirugade,Mex,2.0,0,23,0,11.5,1,Brazil,Seropedica,12 Oct 2024
23295,CV Varun,IND,4.0,0,23,0,5.75,2,Bangladesh,Hyderabad,12 Oct 2024
23296,FA Allen,WI,2.0,0,23,0,11.5,2,Sri Lanka,Dambulla,17 Oct 2024
23297,Namgay Thinley,BHU,3.0,0,23,0,7.66,1,Maldives,Gelephu,20 Oct 2024
23298,DJ Hawoe,INA,3.0,0,23,0,7.66,2,Thailand,Gelephu,20 Oct 2024
23299,GD Arta,INA,4.0,0,23,0,5.75,1,Bhutan,Gelephu,22 Oct 2024
23300,T Wangchuk,BHU,3.0,0,23,0,7.66,1,Indonesia,Gelephu,24 Oct 2024
23301,Avesh Khan,IND,3.0,0,23,0,7.66,2,South Africa,Gqeberha,10 Nov 2024
23302,Pyae Phyo Wai,MYAN,2.0,0,23,0,11.5,1,Indonesia,Bali,12 Nov 2024
23303,RM Dorji,BHU,1.0,0,23,0,23,2,Qatar,Doha,20 Nov 2024
23304,C Pengkumta,THA,3.0,0,23,0,7.66,1,Bahrain,Doha,22 Nov 2024
23305,T Perera,BOT,3.0,0,23,0,7.66,2,Eswatini,Abuja,23 Nov 2024
23306,C Bah,SLE,3.0,0,23,0,7.66,1,St Helena,Abuja,26 Nov 2024
