,Player,Matches,Innings,Not_Out,Runs,Highest_Score,Average,Balls_Faced,SR,Hundreds,Fifties,Zeros,Fours,Sixes,Player_Name,Country
247,Yasir Ali (ESP),19,19,3,364,65*,22.75,364,100,0,2,1,31,8,Yasir Ali,ESP
248,DC Smith (PHI),16,16,0,362,68,22.62,249,145.38,0,2,3,36,18,DC Smith,PHI
249,Salman Agha (PAK),14,14,1,357,76,27.46,221,161.53,0,2,0,37,18,Salman Agha,PAK
250,MB Kruger (NAM),20,20,1,357,59*,18.78,327,109.17,0,1,0,36,13,MB Kruger,NAM
251,S Muniandy (MAS),18,18,1,357,60*,21,330,108.18,0,1,1,32,7,S Muniandy,MAS
252,M Campopiano (ITA),11,11,3,356,87*,44.5,295,120.67,0,3,1,29,10,M Campopiano,ITA
253,Pargat Singh (CAN),20,18,0,354,89,19.66,291,121.64,0,2,3,30,13,Pargat Singh,CAN
254,IA De Silva (BUL),13,13,0,353,59,27.15,308,114.61,0,3,1,33,17,IA De Silva,BUL
255,V Ganesan (GER),15,15,2,350,61*,26.92,278,125.89,0,2,1,52,1,V Ganesan,GER
256,B Fitchet (GUE),20,20,0,349,41,17.45,286,122.02,0,0,0,44,11,B Fitchet,GUE
257,Raza Iqbal (NOR),19,19,1,349,64*,19.38,268,130.22,0,4,4,42,8,Raza Iqbal,NOR
258,A Limdawala (MWI),17,17,0,345,68,20.29,346,99.71,0,2,1,31,13,A Limdawala,MWI
259,Habib Khan (EST),13,13,0,339,90,26.07,243,139.5,0,1,1,33,17,Habib Khan,EST
260,Vikramjit Singh (NED),23,23,0,339,52,14.73,311,109,0,1,3,29,14,Vikramjit Singh,NED
261,Ahmed Hassan (SUI),15,15,1,338,59,24.14,275,122.9,0,1,0,20,21,Ahmed Hassan,SUI
262,D Doyle-Calle (ESP),17,16,1,337,50,22.46,275,122.54,0,1,0,29,16,D Doyle-Calle,ESP
263,Pyae Phyo Wai (MYAN),23,23,0,335,52,14.56,402,83.33,0,1,2,22,5,Pyae Phyo Wai,MYAN
264,D Myers (ZIM),20,20,1,334,96,17.57,265,126.03,0,1,2,30,13,D Myers,ZIM
265,S Bau (PNG),12,12,2,333,85,33.3,264,126.13,0,3,1,41,7,S Bau,PNG
266,JW Jenner (JER),9,9,1,332,80*,41.5,178,186.51,0,2,1,34,14,JW Jenner,JER
267,ND Laegsgaard (DEN),15,15,1,330,91,23.57,207,159.42,0,2,4,32,20,ND Laegsgaard,DEN
268,P Sharma (KENYA),22,22,2,330,43,16.5,314,105.09,0,0,1,39,6,P Sharma,KENYA
269,NG Collins (FIN),14,14,0,329,79,23.5,337,97.62,0,1,0,27,6,NG Collins,FIN
270,A Athanaze (WI),14,14,0,328,60,23.42,257,127.62,0,2,0,32,17,A Athanaze,WI
271,MW Short (AUS),17,17,1,325,66,20.31,208,156.25,0,1,1,31,18,MW Short,AUS
272,D Visser (Samoa),12,12,3,325,110*,36.11,229,141.92,2,0,1,41,12,D Visser,Samoa
273,AN Lascu (ROM),11,11,4,324,72*,46.28,220,147.27,0,3,0,43,13,AN Lascu,ROM
274,Sikandar Raza (ZIM),8,8,1,323,82,46.14,205,157.56,0,4,1,22,25,Sikandar Raza,ZIM
275,R Dianish (MLT),18,18,1,322,58,18.94,290,111.03,0,1,2,33,11,R Dianish,MLT
276,T Sandeep (SWZ),16,16,3,321,68,24.69,296,108.44,0,2,1,42,3,T Sandeep,SWZ
277,S Pradhan (BHU),20,20,0,314,59,15.7,350,89.71,0,1,1,37,3,S Pradhan,BHU
278,SC Williams (ZIM),13,13,1,314,60,26.16,235,133.61,0,2,1,36,5,SC Williams,ZIM
279,Aslam Khan (MAS),14,14,1,313,77,24.07,173,180.92,0,1,0,37,21,Aslam Khan,MAS
280,CJA Amini (PNG),14,14,1,309,91*,23.76,273,113.18,0,2,3,36,5,CJA Amini,PNG
281,SG Mangela (UGA),13,13,1,309,65*,25.75,257,120.23,0,2,1,29,4,SG Mangela,UGA
282,T Parima (COK),12,12,0,306,104,25.5,222,137.83,1,0,1,30,16,T Parima,COK
283,Talha Khan (GER),14,14,2,306,69*,25.5,268,114.17,0,2,2,23,9,Talha Khan,GER
284,Saif Hassan (BAN),13,13,1,305,69,25.41,237,128.69,0,3,2,15,23,Saif Hassan,BAN
285,Arslan Amjad (EST),19,19,1,304,63,16.88,294,103.4,0,2,4,23,11,Arslan Amjad,EST
286,I Danladi (NGA),13,13,1,303,64,25.25,250,121.2,0,2,0,27,10,I Danladi,NGA
287,Shoaib Khan (OMA),17,17,3,303,57,21.64,264,114.77,0,1,4,30,11,Shoaib Khan,OMA
288,BN Toube (CAM),15,15,1,303,49,21.64,308,98.37,0,0,0,36,8,BN Toube,CAM
289,AK Mohan (FIN),20,20,1,302,67*,15.89,353,85.55,0,2,2,18,11,AK Mohan,FIN
290,MS Chapman (NZ),15,15,1,300,94,21.42,215,139.53,0,2,2,23,16,MS Chapman,NZ
291,Muhammad Siddiqui (SVN),15,15,0,298,48,19.86,256,116.4,0,0,1,28,14,Muhammad Siddiqui,SVN
292,A Mundra (SWE),14,14,2,296,56*,24.66,207,142.99,0,1,1,32,15,A Mundra,SWE
293,Soumya Sarkar (BAN),18,18,1,294,43*,17.29,242,121.48,0,0,3,29,11,Soumya Sarkar,BAN
294,HB Dickson (COK),14,14,1,292,112*,22.46,208,140.38,1,1,3,31,11,HB Dickson,COK
295,HA Jackson (Fran),15,15,0,289,50,19.26,291,99.31,0,1,1,24,4,HA Jackson,Fran
296,JP Kaltapau (VAN),14,14,0,289,60,20.64,280,103.21,0,1,1,29,2,JP Kaltapau,VAN
297,J Broad (GER),9,9,2,288,62,41.14,241,119.5,0,3,0,26,3,J Broad,GER
298,Muhammad Haziq Aiman (MAS),12,12,0,288,113,24,162,177.77,1,0,2,26,21,Muhammad Haziq Aiman,MAS
299,Usman Khalid (KSA),12,12,1,284,75*,25.81,251,113.14,0,2,0,23,10,Usman Khalid,KSA
300,Muhammad Asim (Zamb),8,8,0,282,60,35.25,226,124.77,0,2,0,30,18,Muhammad Asim,Zamb
301,JG Bethell (ENG),14,14,0,282,55,20.14,209,134.92,0,1,0,27,14,JG Bethell,ENG
302,Muhammad Zohaib (UAE),15,15,1,282,50,20.14,279,101.07,0,1,0,28,6,Muhammad Zohaib,UAE
303,S Desungnoen (THA),29,29,2,280,42,10.37,342,81.87,0,0,5,25,9,S Desungnoen,THA
304,OE Olaleye (NGA),15,15,1,280,46*,20,270,103.7,0,0,1,21,7,OE Olaleye,NGA
305,Shah Abrar Hussain (CAM),10,10,1,279,74*,31,261,106.89,0,1,1,17,14,Shah Abrar Hussain,CAM
306,MG Erasmus (NAM),15,15,1,278,58,19.85,278,100,0,1,0,21,7,MG Erasmus,NAM
307,KD Abeyrathna (NOR),16,16,2,275,45,19.64,281,97.86,0,0,0,31,3,KD Abeyrathna,NOR
308,DM de Silva (SL),14,14,2,274,66*,22.83,222,123.42,0,1,2,27,5,DM de Silva,SL
309,Kushal Malla (NEP),11,11,1,274,137*,27.4,166,165.06,1,1,1,17,21,Kushal Malla,NEP
310,JA Burns (ITA),8,8,2,271,108*,45.16,195,138.97,1,1,1,26,10,JA Burns,ITA
311,J van Heerden (GER),9,9,3,271,53*,45.16,225,120.44,0,1,0,36,2,J van Heerden,GER
312,Gulbadin Naib (AFG),12,12,2,270,63,27,188,143.61,0,3,3,22,15,Gulbadin Naib,AFG
313,M Spoors (CAN),9,9,2,269,108*,38.42,225,119.55,1,1,1,30,6,M Spoors,CAN
314,Isa Zaroo (BUL),13,13,1,268,78*,22.33,192,139.58,0,2,1,33,11,Isa Zaroo,BUL
315,L Siaka (PNG),20,20,1,268,45,14.1,220,121.81,0,0,3,19,12,L Siaka,PNG
316,M Simpson-Parker (AUT),19,19,0,268,55,14.1,287,93.37,0,1,2,28,4,M Simpson-Parker,AUT
317,Imran Ali Butt (BHR),13,13,1,266,50,22.16,270,98.51,0,1,0,27,6,Imran Ali Butt,BHR
318,R Nehonde (BOT),10,10,2,266,49,33.25,274,97.08,0,0,0,19,4,R Nehonde,BOT
319,C Green (AUS),14,14,0,263,61,18.78,175,150.28,0,2,1,26,13,C Green,AUS
320,I Kaia (ZIM),16,16,0,263,54,16.43,255,103.13,0,1,1,25,5,I Kaia,ZIM
321,PS Athavale (OMA),12,12,1,262,54,23.81,211,124.17,0,2,1,30,6,PS Athavale,OMA
322,BI Dilruksha (SKOR),12,12,0,261,71,21.75,233,112.01,0,1,0,26,9,BI Dilruksha,SKOR
323,RB Patel (UGA),16,16,1,259,60*,17.26,306,84.64,0,1,1,35,1,RB Patel,UGA
324,IDA Damarell (GUE),12,12,2,257,51,25.7,247,104.04,0,1,0,26,5,IDA Damarell,GUE
325,DM Gondaria (KENYA),13,13,0,255,60,19.61,234,108.97,0,1,0,33,1,DM Gondaria,KENYA
326,Kashif Siddique (KSA),11,11,0,254,57,23.09,184,138.04,0,2,1,39,6,Kashif Siddique,KSA
327,D Ajekun (NGA),20,20,2,251,36,13.94,324,77.46,0,0,2,18,1,D Ajekun,NGA
328,JK Vifah (GHA),15,15,1,251,63*,17.92,234,107.26,0,2,1,20,6,JK Vifah,GHA
329,Ameer Saiyed (BOT),12,12,0,249,55,20.75,238,104.62,0,1,0,25,6,Ameer Saiyed,BOT
330,BM Pecic (SRB),9,9,1,247,102,30.87,151,163.57,1,1,0,22,13,BM Pecic,SRB
331,B Niaz (BEL),13,13,0,246,53,18.92,215,114.41,0,1,1,27,8,B Niaz,BEL
332,Hammad Mirza (OMA),12,12,1,244,51,22.18,228,107.01,0,2,1,26,6,Hammad Mirza,OMA
333,Mukhtar Ghulami (Fran),14,14,1,244,46,18.76,215,113.48,0,0,1,19,12,Mukhtar Ghulami,Fran
334,Shan Masood (PAK),10,10,1,244,56,27.11,209,116.74,0,2,2,22,2,Shan Masood,PAK
335,DJ Hooda (IND),5,5,1,243,104,60.75,147,165.3,1,0,0,23,12,DJ Hooda,IND
336,RR Pant (IND),13,13,1,242,42,20.16,186,130.1,0,0,1,29,9,RR Pant,IND
337,VS Padhaal (FIN),14,14,1,240,58,18.46,208,115.38,0,1,2,28,3,VS Padhaal,FIN
338,MJ Richardson (GER),11,11,2,240,59*,26.66,224,107.14,0,1,0,21,4,MJ Richardson,GER
339,Fanyan Mughal (MLT),14,14,1,238,56,18.3,213,111.73,0,1,0,22,12,Fanyan Mughal,MLT
340,BRM Taylor (ZIM),10,10,0,237,123,23.7,158,150,1,0,1,27,6,BRM Taylor,ZIM
341,Y Jalloh (SLE),16,16,1,235,72,15.66,276,85.14,0,2,3,19,1,Y Jalloh,SLE
342,R Rohan (SGP),19,19,0,235,46,12.36,280,83.92,0,0,3,22,7,R Rohan,SGP
343,D Norotam (POR),7,7,0,233,84,33.28,161,144.72,0,2,0,21,13,D Norotam,POR
344,NM Odhiambo (KENYA),11,11,0,233,67,21.18,181,128.72,0,1,1,25,6,NM Odhiambo,KENYA
345,SSM Stanislaus (MLT),9,9,0,233,62,25.88,230,101.3,0,1,0,17,8,SSM Stanislaus,MLT
346,MJ Guptill (NZ),10,10,0,232,45,23.2,189,122.75,0,0,0,22,8,MJ Guptill,NZ
347,GE Ngegba (SLE),20,20,3,227,38*,13.35,255,89.01,0,0,4,28,1,GE Ngegba,SLE
348,Shayan Jahangir (USA),10,10,2,227,49,28.37,183,124.04,0,0,1,21,8,Shayan Jahangir,USA
349,S Houghton (CRT),11,11,0,226,88,20.54,241,93.77,0,1,2,18,7,S Houghton,CRT
350,JM Bairstow (ENG),7,6,1,222,86*,44.4,157,141.4,0,2,0,19,12,JM Bairstow,ENG
351,Ilyas Ataullah (TKY),9,9,0,222,86,24.66,152,146.05,0,1,2,24,14,Ilyas Ataullah,TKY
352,M Raikes (GIBR),5,5,1,222,85,55.5,138,160.86,0,3,0,24,10,M Raikes,GIBR
353,B Arora (MLT),13,13,0,220,60,16.92,253,86.95,0,1,0,21,3,B Arora,MLT
354,A Ashokan (CZK-R),7,7,1,220,50*,36.66,191,115.18,0,1,0,12,7,A Ashokan,CZK-R
355,G Burrows (IOM),7,7,2,220,69*,44,178,123.59,0,3,0,22,4,G Burrows,IOM
356,A Shreshta (NGA),9,9,2,220,76,31.42,200,110,0,1,0,23,2,A Shreshta,NGA
357,Abhijeet Ahuja (HUN),13,13,0,216,75,16.61,227,95.15,0,1,2,14,5,Abhijeet Ahuja,HUN
358,Amar Naeem (AUT),12,12,1,216,66,19.63,185,116.75,0,1,0,19,12,Amar Naeem,AUT
359,PV Vuniwaqa (Fiji),7,7,0,216,45,30.85,132,163.63,0,0,1,16,19,PV Vuniwaqa,Fiji
360,A Mansale (VAN),9,9,0,215,82,23.88,169,127.21,0,2,1,20,7,A Mansale,VAN
361,SJ Cotter (Samoa),13,13,1,214,51,17.83,202,105.94,0,1,2,25,4,SJ Cotter,Samoa
362,Gaurav Tiwari (INA),11,11,3,214,56*,26.75,215,99.53,0,1,1,22,5,Gaurav Tiwari,INA
363,DMW Rawlins (BER),6,6,3,214,70,71.33,132,162.12,0,3,0,13,17,DMW Rawlins,BER
364,MO Kitunda (TAN),17,17,1,213,46,13.31,221,96.38,0,0,3,18,6,MO Kitunda,TAN
365,BM Duckett (ENG),9,9,0,212,84,23.55,127,166.92,0,2,2,29,6,BM Duckett,ENG
366,AUKDS Kalugala (CYP),14,14,0,212,42,15.14,182,116.48,0,0,1,25,7,AUKDS Kalugala,CYP
367,A McAuley (IOM),14,14,0,212,50,15.14,247,85.82,0,1,2,16,1,A McAuley,IOM
368,Osama Mahmood (SUI),10,10,1,212,53*,23.55,194,109.27,0,1,1,20,3,Osama Mahmood,SUI
369,L Steenkamp (NAM),9,9,0,212,58,23.55,165,128.48,0,2,0,21,7,L Steenkamp,NAM
370,Muhammad Fahad (TKY),4,4,0,211,120,52.75,89,237.07,1,1,1,21,17,Muhammad Fahad,TKY
371,CPPM Sadun (CYP),9,9,1,210,52*,26.25,211,99.52,0,1,0,17,3,CPPM Sadun,CYP
372,ZXM Vukusic (CRT),8,8,0,210,53,26.25,161,130.43,0,1,0,14,12,ZXM Vukusic,CRT
373,Abhishek Anand (JPN),12,12,1,208,55,18.9,176,118.18,0,1,1,18,13,Abhishek Anand,JPN
374,J Bangura (SLE),14,14,2,208,52*,17.33,222,93.69,0,1,2,18,4,J Bangura,SLE
375,A Augastin (TAN),9,8,1,207,61*,29.57,180,115,0,3,1,26,5,A Augastin,TAN
376,IK Gamantika (INA),15,15,1,206,38,14.71,233,88.41,0,0,1,15,5,IK Gamantika,INA
377,P Pushparajan (MLT),9,9,0,206,103,22.88,132,156.06,1,0,1,16,13,P Pushparajan,MLT
378,JJ Roy (ENG),11,11,0,206,52,18.72,198,104.04,0,1,1,17,10,JJ Roy,ENG
379,R Baaleri (GHA),13,13,3,204,56*,20.4,244,83.6,0,2,0,13,2,R Baaleri,GHA
380,A Ferguson (Arg),9,8,0,204,50,25.5,243,83.95,0,1,0,21,1,A Ferguson,Arg
381,P Heron (CAY),9,9,2,203,59,29,194,104.63,0,2,1,12,6,P Heron,CAY
382,DR Patankar (MLT),15,15,0,203,54,13.53,194,104.63,0,1,0,20,6,DR Patankar,MLT
383,RR Patel (KENYA),7,7,1,203,65,33.83,140,145,0,2,1,22,9,RR Patel,KENYA
384,Rony Talukdar (BAN),9,9,0,203,67,22.55,143,141.95,0,1,0,24,6,Rony Talukdar,BAN
385,N Knights (IOM),12,12,0,201,69,16.75,145,138.62,0,2,3,19,10,N Knights,IOM
386,Maaz Khan (LES),9,9,0,201,61,22.33,137,146.71,0,1,2,23,8,Maaz Khan,LES
387,W Miyauchi (JPN),9,8,0,201,72,25.12,177,113.55,0,2,1,24,1,W Miyauchi,JPN
388,LG Pretorius (SA),12,12,0,200,51,16.66,151,132.45,0,1,2,27,4,LG Pretorius,SA
389,KC Ramamoorthy (INA),12,12,0,200,33,16.66,165,121.21,0,0,2,17,9,KC Ramamoorthy,INA
390,S Ghimire (POR),6,6,1,199,53*,39.8,180,110.55,0,1,0,25,0,S Ghimire,POR
391,A Halbhavi (LUX),15,15,0,199,48,13.26,171,116.37,0,0,5,25,3,A Halbhavi,LUX
392,Y Saranonnakkun (THA),23,23,0,199,25,8.65,231,86.14,0,0,3,17,7,Y Saranonnakkun,THA
393,KK Lin Thu (MYAN),23,23,2,198,71,9.42,276,71.73,0,1,3,18,3,KK Lin Thu,MYAN
394,V Saini (ROM),9,9,2,198,91*,28.28,151,131.12,0,1,2,14,7,V Saini,ROM
395,Arjun Vinod (SUI),13,13,2,198,67,18,191,103.66,0,1,2,23,2,Arjun Vinod,SUI
396,G Stewart (ITA),4,4,0,197,76,49.25,110,179.09,0,2,0,15,17,G Stewart,ITA
397,T Suri (UAE),9,9,0,197,77,21.88,176,111.93,0,1,3,19,3,T Suri,UAE
398,G Thakur (MLT),8,8,1,197,62,28.14,152,129.6,0,1,0,23,5,G Thakur,MLT
399,HER Tyler (PHI),15,15,0,197,38,13.13,156,126.28,0,0,3,18,12,HER Tyler,PHI
400,GT Taylor (BHM),13,13,1,196,56*,16.33,221,88.68,0,1,2,19,10,GT Taylor,BHM
401,TWM Latham (NZ),8,8,1,194,64,27.71,171,113.45,0,1,1,20,3,TWM Latham,NZ
402,RW Chakabva (ZIM),17,17,0,193,31,11.35,169,114.2,0,0,4,26,6,RW Chakabva,ZIM
403,Manan Ali (KSA),12,11,1,193,52*,19.3,140,137.85,0,1,1,12,11,Manan Ali,KSA
404,T Perera (BOT),10,9,3,193,48,32.16,184,104.89,0,0,0,15,6,T Perera,BOT
405,RM Dorji (BHU),11,11,0,192,57,17.45,170,112.94,0,1,0,16,7,RM Dorji,BHU
406,Idrees Ul Haque (SUI),12,12,0,192,55,16,173,110.98,0,1,0,26,4,Idrees Ul Haque,SUI
407,Adnan Idrees (KUW),20,20,0,191,31,9.55,165,115.75,0,0,4,19,10,Adnan Idrees,KUW
408,Imran Asif (AUT),10,10,0,191,102,19.1,186,102.68,1,0,1,18,10,Imran Asif,AUT
409,AK Sah (NEP),12,12,0,191,41,15.91,158,120.88,0,0,1,16,11,AK Sah,NEP
410,M Kasselman (BOT),13,13,2,190,51,17.27,184,103.26,0,1,2,16,6,M Kasselman,BOT
411,Umar Nawaz (SWE),9,9,0,189,56,21,188,100.53,0,1,0,16,9,Umar Nawaz,SWE
412,Ali Nadeem (CAN),6,6,2,188,89,47,131,143.51,0,2,0,15,8,Ali Nadeem,CAN
413,Luqman Butt (CAM),8,8,1,188,41*,26.85,123,152.84,0,0,0,11,12,Luqman Butt,CAM
414,Shakib Al Hasan (BAN),7,7,2,188,68*,37.6,137,137.22,0,1,0,18,7,Shakib Al Hasan,BAN
415,CJ Bowes (NZ),11,11,0,187,54,17,156,119.87,0,1,1,27,2,CJ Bowes,NZ
416,GJ Delany (IRE),12,12,2,187,51*,18.7,145,128.96,0,1,2,12,9,GJ Delany,IRE
417,R Gaznavi (SGP),17,17,0,187,30,11,235,79.57,0,0,2,14,3,R Gaznavi,SGP
418,AD Dore (BER),12,12,1,186,33*,16.9,178,104.49,0,0,0,20,3,AD Dore,BER
419,DK Mathias (BHR),6,6,1,186,61,37.2,180,103.33,0,2,0,9,10,DK Mathias,BHR
420,KIC Asalanka (SL),13,13,1,185,39,15.41,171,108.18,0,0,2,13,7,KIC Asalanka,SL
421,Ikramullah Khan (QAT),9,9,0,185,55,20.55,169,109.46,0,2,1,17,7,Ikramullah Khan,QAT
422,G Malla (NEP),8,8,0,185,59,23.12,176,105.11,0,1,0,16,4,G Malla,NEP
423,Mohammad Yasin (ESP),12,12,0,185,34,15.41,163,113.49,0,0,1,19,6,Mohammad Yasin,ESP
424,C Pyle (GIBR),9,9,1,184,47,23,157,117.19,0,0,0,21,4,C Pyle,GIBR
425,Sazib Bhuiyan (CZK-R),11,11,0,184,59,16.72,128,143.75,0,2,2,25,5,Sazib Bhuiyan,CZK-R
426,Zain Ahmad (Fran),13,13,0,184,52,14.15,159,115.72,0,1,2,25,3,Zain Ahmad,Fran
427,D Rawat (CRC),12,12,2,182,62*,18.2,181,100.55,0,1,2,24,1,D Rawat,CRC
428,LH Rodrigues (BRA),12,12,2,182,51*,18.2,234,77.77,0,1,2,12,2,LH Rodrigues,BRA
429,J Vijay (POR),8,8,0,180,42,22.5,133,135.33,0,0,0,26,4,J Vijay,POR
430,Ahmad Ramdoni (INA),11,10,1,179,29*,19.88,278,64.38,0,0,0,16,2,Ahmad Ramdoni,INA
431,OGL Bascome (BER),10,9,0,179,54,19.88,115,155.65,0,1,1,9,17,OGL Bascome,BER
432,L Rossi (Arg),9,9,0,179,55,19.88,198,90.4,0,1,0,14,3,L Rossi,Arg
433,CG Williams (NAM),7,7,1,178,62*,29.66,180,98.88,0,1,0,14,2,CG Williams,NAM
434,Mazharul Islam (SEY),10,10,2,177,50,22.12,170,104.11,0,1,1,26,1,Mazharul Islam,SEY
435,Jakir Patel (Zamb),8,8,0,174,63,21.75,148,117.56,0,1,0,14,8,Jakir Patel,Zamb
436,Kamran Khan (QAT),10,10,0,173,37,17.3,119,145.37,0,0,0,19,10,Kamran Khan,QAT
437,Mehboob Ali (MLT),6,6,0,173,44,28.83,90,192.22,0,0,0,27,9,Mehboob Ali,MLT
438,Muhammed Manga (GMB),11,11,1,173,59*,17.3,216,80.09,0,1,1,10,4,Muhammed Manga,GMB
439,Mohammed Rizlan (QAT),5,5,1,171,72*,42.75,94,181.91,0,2,0,6,16,Mohammed Rizlan,QAT
440,Omid Mailk Khel (BEL),10,10,1,171,36,19,182,93.95,0,0,0,12,4,Omid Mailk Khel,BEL
441,Yasim Murtaza (HKG),9,9,0,171,58,19,143,119.58,0,1,0,22,4,Yasim Murtaza,HKG
442,T Jamtsho (BHU),13,13,0,170,51,13.07,163,104.29,0,1,3,14,7,T Jamtsho,BHU
443,PK Matautaava (VAN),12,12,1,170,37,15.45,172,98.83,0,0,1,9,6,PK Matautaava,VAN
444,AA Onikoyi (NGA),13,13,2,170,52*,15.45,210,80.95,0,1,3,12,3,AA Onikoyi,NGA
445,AA Senn (CYP),9,9,1,170,51,21.25,195,87.17,0,1,1,13,0,AA Senn,CYP
446,SM Solia (Samoa),6,6,0,170,62,28.33,133,127.81,0,1,0,10,9,SM Solia,Samoa
447,T Bavuma (SA),15,15,2,169,36,13,160,105.62,0,0,4,19,4,T Bavuma,SA
448,A Kainessie (SLE),11,11,0,169,40,15.36,170,99.41,0,0,1,19,2,A Kainessie,SLE
449,SA Wijeyeratne (CAN),9,9,1,169,51*,21.12,147,114.96,0,2,2,25,2,SA Wijeyeratne,CAN
450,H Niaz (Fran),10,10,0,168,53,16.8,117,143.58,0,1,1,17,8,H Niaz,Fran
451,DE Roache (Samoa),9,9,0,168,55,18.66,156,107.69,0,1,0,18,8,DE Roache,Samoa
452,LI Salomone (MOZ),13,13,0,167,79,12.84,199,83.91,0,1,3,19,3,LI Salomone,MOZ
453,Hamid Mahmood (SWE),6,6,1,166,69,33.2,159,104.4,0,2,1,16,2,Hamid Mahmood,SWE
454,Shahid Afridi (GER),11,11,0,166,53,15.09,96,172.91,0,1,1,14,14,Shahid Afridi,GER
455,WA Young (NZ),11,11,0,166,56,15.09,165,100.6,0,1,0,18,4,WA Young,NZ
456,DP Michael (Samoa),6,6,1,165,63*,33,137,120.43,0,2,0,12,7,DP Michael,Samoa
457,Paing Danu (MYAN),9,9,1,165,72*,20.62,165,100,0,1,1,12,10,Paing Danu,MYAN
458,R Pathan (CAN),8,8,0,165,73,20.62,113,146.01,0,1,3,20,5,R Pathan,CAN
459,Esam Rahman (JPN),6,6,0,164,64,27.33,119,137.81,0,1,1,19,7,Esam Rahman,JPN
460,A Parima (COK),11,11,0,164,34,14.9,154,106.49,0,0,2,21,4,A Parima,COK
461,H Deshan (SUI),7,7,0,162,76,23.14,122,132.78,0,1,1,19,5,H Deshan,SUI
462,ASF Sirah (PHI),9,9,1,161,58*,20.12,121,133.05,0,1,0,20,5,ASF Sirah,PHI
463,R Bakum (GHA),11,11,0,161,30,14.63,195,82.56,0,0,0,12,2,R Bakum,GHA
464,C Bevin (CRT),3,3,1,161,73*,80.5,142,113.38,0,1,0,14,2,C Bevin,CRT
465,TS Kamunhukamwe (ZIM),7,7,0,158,39,22.57,138,114.49,0,0,0,12,9,TS Kamunhukamwe,ZIM
466,BR McDermott (AUS),7,7,0,156,54,22.28,138,113.04,0,2,1,7,8,BR McDermott,AUS
467,LF Muller (BRA),9,9,0,156,45,17.33,143,109.09,0,0,0,16,3,LF Muller,BRA
468,ZM Tribe (JER),8,8,0,155,39,19.37,144,107.63,0,0,0,12,5,ZM Tribe,JER
469,Khaibar Deldar (HUN),7,7,0,154,49,22,119,129.41,0,0,0,16,7,Khaibar Deldar,HUN
470,C Tommy (VAN),9,9,0,154,35,17.11,155,99.35,0,0,0,14,4,C Tommy,VAN
471,SJ Myburgh (NED),10,10,0,152,39,15.2,143,106.29,0,0,2,15,6,SJ Myburgh,NED
472,Ghulam Abbas Butt (FIN),14,14,0,151,44,10.78,128,117.96,0,0,2,18,5,Ghulam Abbas Butt,FIN
473,NR Kumar (USA),7,7,0,151,64,21.57,124,121.77,0,1,0,10,8,NR Kumar,USA
474,S Thanikaithasan (DEN),8,8,2,151,41*,25.16,97,155.67,0,0,1,14,6,S Thanikaithasan,DEN
475,SSJ Brooks (WI),7,7,1,150,56*,25,150,100,0,1,1,12,6,SSJ Brooks,WI
476,VB Chikkannaiah (GER),7,7,0,150,50,21.42,135,111.11,0,1,0,14,5,VB Chikkannaiah,GER
477,K Waiswa (UGA),12,12,1,149,35*,13.54,154,96.75,0,0,1,17,4,K Waiswa,UGA
478,Ali Rahmon (NGA),7,7,1,148,64*,24.66,123,120.32,0,1,0,17,3,Ali Rahmon,NGA
479,Awais Ahmad (SWE),9,9,0,148,32,16.44,111,133.33,0,0,1,11,10,Awais Ahmad,SWE
480,LM Gabriel (LES),14,14,0,148,33,10.57,199,74.37,0,0,2,17,0,LM Gabriel,LES
481,Mahmud Jasat (PAN),8,8,0,148,35,18.5,190,77.89,0,0,0,11,2,Mahmud Jasat,PAN
482,TKP Rajapaksha (SEY),11,11,0,148,49,13.45,170,87.05,0,0,1,18,0,TKP Rajapaksha,SEY
483,LC Le Tissier (GUE),10,10,0,146,37,14.6,122,119.67,0,0,1,21,3,LC Le Tissier,GUE
484,GJ Maxwell (AUS),8,8,0,146,47,18.25,74,197.29,0,0,2,10,14,GJ Maxwell,AUS
